listing_id,id,date,reviewer_id,reviewer_name,comments,Language
11511,214070,2011-03-31,438597,Candace,"If I gave them five stars, I fear that we'd never be able to stay here again... Pains us to leave! This was a perfect home away from home experience. Beautiful little place with all comforts provided. Like staying at your favorite aunt's house and she left you food and drinks in the fridge, a bottle of wine, super soft sheets, a spotless house and just about anything you would need to feel comfortable and at home. Great, nice people... Gave us space, but available for questions. Street is busy, cell service not so great in the house, but ok outside. House phone here, so it wasn't a big problem.  Everything in the home is pleasing to look at, use. In short, we LOVED staying here, and will do so again as well as recommend to family and friends.If you are w/o  a car, ample bus service and DASH on street. You will not be disappointed.",en
11511,297864,2011-06-05,16932,Daniel,"What a great find. The place was beautiful, the neighborhood was fun and Susan and Michael were great hosts. Wouldn't have traded it for a five-star hotel.  We loved making the short walk up to the small neighborhood grocery store and hiking around ""Hollywoodland"" looking at the unique houses. And it's right next to Griffith Park. The bed was super comfy and the collection of books had something for everyone. And you have your own parking spot. What else could you want? It's true the cell reception in the area is sketchy but if that's a dealbreaker for you then you should re-evaluate your relationship with the world. We've used air bnb 4 or 5 times now it's always been great but this was the best yet.",en
11511,524087,2011-09-12,969528,Roberta,very nicely decorated craftsman style home. everything you might wantfor an extended stay including well equipped kitchen and even a washerand dryer. great location too!,en
11511,39505525,2015-07-24,3807476,Tanis,"Suzan and Michael were lovely and wonderful hosts. Very easy to communicate with and the check-in was a breeze. The Craftsman Duplex is a great space full of charm and character (and bigger than we were expecting!) and the fantastic location cant be beat. Its less than 20 minutes walking distance to Franklin Village (The Oaks Gourmet, Birds, La Poubelle) and many other restaurants, bars, and shops like Hollywood Blvd & The Theatre District, Franklin/Argyle intersection, etc. You are also a short walk to the Metro stop at the W Hotel which can get you to The Valley or Downtown LA quickly. And, the Duplex is in the midst of wonderful streets to wander around in one of the best neighborhoods in Los Angeles (Beachwood Canyon, The Hollywood Dell, Bronson Canyon). There is a lot to offer without the use of a car, which is always a nice perk while in Los Angeles. However, if you do want to venture out via car, you have easy access to Los Feliz, Hollywood, Miracle Mile, Beverly Hills. We enjoyed chatting with Suzan and Michael when we saw them and were impressed with what they had done to the space. The Craftsman Duplex is truly a wonderful option for anyone's stay in Los Angeles, whether its a short trip or a longer holiday. Highly recommend and we cant wait to stay there again. Also, HUGE bonus for the duplex being dog friendly!",en
11511,42477714,2015-08-13,20037579,Sebastian,"Suzan and Michael are the best hosts, they made sure we felt home at their beautiful place. The apartment is perfectly located close to everything and parking in the area is super easy. Thanks for everything!!",en
15333,94689419,2016-08-16,21880082,Roy,"Our stay at the Enchanted Manor was perfect.  Georgia was an amazing host and our children thought they landed in a fairy tale.  The outdoor grounds are incredible and even better than the pictures.  If you are looking for a private oasis that is truly unique in its attention to detail, this is the place you should stay.  Thank you to Georgia and Angela for being great hosts, for the incredible conversation and for the amazing gifts.  We really appreciate everything!  We will certainly be back!",en
15333,110497766,2016-10-26,37177304,David,Extremely responsive and helpful.,en
15333,174108321,2017-07-24,35029053,Marc,"Georgia's house was great. The backyard is like something you would see in a magazine: fire place, waterfalls, hot tub, salt water pool, wet bar, shower and play house. Our kids loved this place, especially the play house. The bed was comfortable and the great room was grand. We used the BBQ everynight and the kitchen had all amenities. Don't think twice, book this place.",en
15333,627380430,2020-06-01,106547745,Kevin,All around beautiful place.,en
15333,755385250,2021-05-05,131843318,Kat,Georigia is a lovely host. She really cares about the comfort and happiness of her guests. I feel like we've made new lifelong friends with her and her lovely daughter. She offered as much privacy or engagement as we needed. Georgias home is truly an enchanted mini castle wonderland. The entire property is like something out of a storybook! The saltwater pool and jacuzzi waterfall were epic. Great amenities. The lighting was phenomenal. So much attention to detail! My daughter was so blown away when we drove up...she didnt believe we were staying there! Just seeing her face when we arrived was worth every penny. We loved it so much we extended our stay another night. Highly recommended for couples or families! We will definitely be back.,en
15333,422507215005626063,2021-08-05,50584872,Vicki,"We really didn't know what to expect and it ended up to be a perfect stay for our family. Our kids loved the unique decor and the outdoor space is the star of the show. Also, Georgia is a warm and welcoming host.",en
